createAt,manageObject,M8001C427,M8001C428,M8001C430,M8001C431,M8001C432,M8001C433,M8001C0,M8001C1,M8001C2,M8001C4,M8001C11,M8001C12,M8001C132,M8001C133,M8001C135,M8001C136,M8001C137,M8001C138,M8001C139,M8001C140,M8001C141,M8001C142,M8001C143,M8001C144,M8001C145,M8001C146,M8001C153,M8001C154,M8001C155,M8001C213,M8001C214,M8001C215,M8001C222,M8001C270,M8001C313,M8001C8,M8001C9,M8001C10,M8001C45,M8001C46,M8001C47,M8001C48,M8001C49,M8001C50,M8001C51,M8001C52,M8001C53,M8001C54,M8001C56,M8001C57,M8001C58,M8001C59,M8001C60,M8001C61,M8001C63,M8001C64,M8001C65,M8001C66,M8001C67,M8001C68,M8001C69,M8001C70,M8001C71,M8001C72,M8001C73,M8001C103,M8001C104,M8001C105,M8001C106,M8001C107,M8001C108,M8001C109,M8001C110,M8001C111,M8001C112,M8001C114,M8001C115,M8001C116,M8001C117,M8001C118,M8001C119,M8001C121,M8001C122,M8001C123,M8001C124,M8001C125,M8001C126,M8001C127,M8001C128,M8001C129,M8001C130,M8001C156,M8001C158,M8001C159,M8001C160,M8001C161,M8001C162,M8001C163,M8001C164,M8001C165,M8001C167,M8001C170,M8001C202,M8001C204,M8001C207,M8001C208,M8001C216,M8001C218,M8001C219,M8001C220,M8001C236,M8001C237,M8001C238,M8001C239,M8001C240,M8001C241,M8001C244,M8001C421,M8001C422,M8001C423,M8001C6,M8001C13,M8001C14,M8001C15,M8001C16,M8001C17,M8001C18,M8001C19,M8001C20,M8001C21,M8001C22,M8001C23,M8001C24,M8001C25,M8001C26,M8001C27,M8001C28,M8001C29,M8001C30,M8001C31,M8001C32,M8001C33,M8001C34,M8001C35,M8001C36,M8001C37,M8001C38,M8001C39,M8001C40,M8001C41,M8001C42,M8001C43,M8001C44,M8001C74,M8001C75,M8001C76,M8001C77,M8001C78,M8001C79,M8001C80,M8001C81,M8001C82,M8001C83,M8001C84,M8001C85,M8001C86,M8001C87,M8001C88,M8001C89,M8001C90,M8001C91,M8001C92,M8001C93,M8001C94,M8001C95,M8001C96,M8001C97,M8001C98,M8001C99,M8001C100,M8001C101,M8001C102,M8001C177,M8001C178,M8001C179,M8001C180,M8001C181,M8001C182,M8001C183,M8001C184,M8001C185,M8001C186,M8001C187,M8001C188,M8001C189,M8001C190,M8001C191,M8001C192,M8001C194,M8001C195,M8001C197,M8001C217,M8001C274,M8001C275,M8001C276,M8001C277,M8001C278,M8001C279,M8001C280,M8001C281,M8001C286,M8001C292,M8001C293,M8001C294,M8001C303,M8001C304,M8001C424,M8001C425,M8001C435,M8001C436,M8001C437,M8001C438,M8001C439,M8001C440,M8001C441,M8001C442,M8001C443,M8001C444,M8001C445,M8001C446,M8001C447,M8001C448,M8001C449,M8001C450,M8001C451,M8001C452,M8001C453,M8001C454,M8001C455,M8001C456,M8001C457,M8001C458,M8001C459,M8001C460,M8001C461,M8001C462,M8001C463,M8001C464,M8001C465,M8001C466,M8001C467,M8001C468,M8001C469,M8001C470,M8001C471,M8001C472,M8001C473,M8001C474,M8001C475,M8001C476,M8001C477,M8001C478,M8001C479,M8001C480,M8001C481,M8001C482,M8001C483,M8001C484,M8001C485,M8001C486,M8001C487,M8001C131,M8001C193,M8001C196,M8001C291,M8001C488,M8001C209,M8001C55,M8001C168,M8001C171,M8001C172,M8001C174,M8001C175,M8001C157,M8001C203,M8001C169,M8001C176,M8001C205,M8001C426,M8001C206,M8001C62,M8001C243,M8001C242,M8001C7,M8001C113,M8001C120,M8001C166
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-621901,77.0,5.0,8.0,12.0,24.0,26.0,2.0,655.0,12.0,,175531,18706.0,108696.0,2346.0,35898.0,1169.0,96838.0,4637.0,29295.0,13597.0,95521.0,42659.0,1.0,128.0,191.0,108752.0,35894.0,105784.0,282.0,1.0,29.0,710.0,795.0,12.0,12.0,3021.0,3222.0,90000,1459.0,2224.0,10340.0,579.0,426.0,1423.0,387.0,991.0,773.0,729.0,784.0,1465.0,2466.0,2896.0,4183.0,2830.0,3312.0,3819.0,4051.0,3783.0,4721.0,5910.0,5236.0,7911.0,8861.0,30912.0,19674.0,25.0,9.0,7.0,4.0,5.0,6.0,1.0,20.0,20.0,39.0,30.0,63.0,72.0,132.0,132.0,120.0,273.0,270.0,354.0,252.0,397.0,482.0,376.0,725.0,776.0,2164.0,1.0,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,3.0,2.0,8.0,25,151875,796.0,3222.0,,14.0,200.0,,4.0,33.0,,52.0,44.0,37.0,2962.0,37493.0,1559.0,7382.0,908.0,818.0,4241.0,245.0,2042.0,3272.0,188.0,305.0,173.0,196.0,216.0,263.0,255.0,261.0,399.0,388.0,422.0,471.0,650.0,1008.0,547.0,544.0,905.0,5193.0,1086.0,1278.0,1524.0,5801.0,12835.0,27.0,100.0,340.0,20.0,80.0,71.0,7.0,19.0,1.0,16.0,19.0,19.0,15.0,24.0,38.0,20.0,25.0,31.0,22.0,46.0,20.0,39.0,36.0,72.0,49.0,69.0,59.0,72.0,337.0,33.0,46.0,345.0,15.0,69.0,19.0,4.0,5.0,2.0,1.0,,2.0,1.0,,1.0,3.0,,1.0,2.0,21,1186.0,1453.0,5653.0,12193.0,67.0,56.0,71.0,333.0,133.0,3.0,19.0,75.0,69.0,4555.0,,,751.0,527.0,2322.0,182.0,1685.0,3170.0,165.0,249.0,162.0,175.0,197.0,237.0,236.0,237.0,354.0,345.0,393.0,436.0,618.0,931.0,510.0,493.0,861.0,5064.0,1025.0,12.0,50.0,179.0,8.0,45.0,51.0,7.0,15.0,1.0,15.0,16.0,19.0,15.0,21.0,32.0,16.0,21.0,31.0,19.0,38.0,20.0,34.0,36.0,64.0,46.0,3.0,1.0,11.0,1404.0,,6.0,5.0,3.0,5.0,,,,,,1.0,,,,2.0,2.0,,,,,,,,,
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-621901,33.0,5.0,5.0,7.0,7.0,14.0,3.0,332.0,16.0,50.0,78971,2413.0,9055.0,1648.0,7355.0,847.0,10163.0,326.0,13146.0,5163.0,9251.0,18127.0,9.0,191.0,115.0,10895.0,7355.0,8907.0,,1.0,7.0,84.0,599.0,16.0,16.0,2794.0,3178.0,90000,1379.0,1145.0,3943.0,396.0,175.0,873.0,264.0,767.0,114.0,193.0,112.0,178.0,806.0,576.0,572.0,494.0,221.0,661.0,262.0,371.0,289.0,567.0,555.0,1357.0,819.0,1878.0,496.0,27.0,9.0,4.0,9.0,9.0,11.0,17.0,35.0,15.0,10.0,19.0,8.0,9.0,25.0,8.0,9.0,29.0,25.0,16.0,23.0,26.0,12.0,27.0,66.0,78.0,185.0,4.0,1.0,1.0,1.0,,,2.0,,,2.0,,,,,2.0,25,151875,599.0,3178.0,5.0,4.0,28.0,1.0,1.0,5.0,,19.0,19.0,19.0,2796.0,16238.0,1618.0,6738.0,1351.0,1244.0,5964.0,703.0,1638.0,3132.0,229.0,337.0,199.0,167.0,235.0,229.0,247.0,181.0,175.0,197.0,203.0,220.0,405.0,453.0,336.0,153.0,375.0,4410.0,329.0,212.0,304.0,429.0,537.0,101.0,147.0,993.0,90.0,88.0,102.0,13.0,12.0,3.0,3.0,8.0,17.0,13.0,7.0,13.0,16.0,21.0,14.0,11.0,12.0,1.0,6.0,25.0,26.0,25.0,12.0,30.0,33.0,35.0,29.0,49.0,268.0,19.0,56.0,46.0,8.0,1.0,4.0,5.0,15.0,10.0,6.0,5.0,1.0,,,1.0,,21,196.0,262.0,386.0,498.0,12.0,27.0,25.0,35.0,119.0,1.0,4.0,1.0,102.0,3967.0,,,1124.0,942.0,3788.0,547.0,1316.0,2988.0,181.0,318.0,169.0,140.0,164.0,167.0,204.0,159.0,160.0,175.0,179.0,193.0,392.0,421.0,334.0,143.0,348.0,4331.0,300.0,81.0,89.0,685.0,61.0,50.0,72.0,12.0,10.0,2.0,2.0,4.0,10.0,4.0,4.0,11.0,14.0,17.0,14.0,11.0,10.0,1.0,5.0,19.0,23.0,25.0,1.0,,12.0,180.0,,5.0,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,,,
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-621901,29.0,5.0,2.0,3.0,7.0,17.0,2.0,750.0,85.0,,278935,27808.0,105079.0,1807.0,51635.0,1030.0,207999.0,1160.0,165831.0,8765.0,206839.0,175146.0,5.0,76.0,125.0,107578.0,51635.0,104849.0,371.0,1.0,80.0,728.0,681.0,85.0,85.0,2013.0,2862.0,90000,1311.0,2242.0,4487.0,483.0,628.0,2262.0,7061.0,16774.0,30943.0,27782.0,24711.0,24360.0,20254.0,17518.0,14921.0,9785.0,19691.0,5806.0,2554.0,1222.0,805.0,1060.0,1042.0,1489.0,1220.0,3444.0,327.0,19.0,13.0,8.0,6.0,3.0,6.0,79.0,1132.0,2904.0,4411.0,2631.0,1894.0,2217.0,1638.0,1310.0,954.0,3063.0,1167.0,446.0,308.0,191.0,158.0,98.0,229.0,230.0,532.0,,1.0,,,,,1.0,,,,,20.0,20.0,10.0,22.0,25,151875,681.0,2862.0,52.0,329.0,334.0,1.0,10.0,33.0,12.0,24.0,22.0,21.0,1991.0,153124.0,19023.0,22448.0,4675.0,12439.0,71546.0,56155.0,24592.0,9652.0,2476.0,1197.0,624.0,430.0,340.0,329.0,358.0,318.0,414.0,335.0,320.0,318.0,467.0,365.0,424.0,139.0,290.0,5264.0,714.0,106.0,79.0,189.0,40.0,196.0,816.0,6704.0,6399.0,4068.0,869.0,281.0,237.0,96.0,57.0,34.0,38.0,22.0,16.0,24.0,19.0,28.0,39.0,31.0,17.0,11.0,13.0,18.0,22.0,15.0,16.0,7.0,15.0,6.0,3.0,59.0,55.0,11.0,46.0,28.0,,,,,1.0,,,1.0,,,,1.0,,21,88.0,72.0,173.0,33.0,12.0,7.0,15.0,6.0,72.0,,,1.0,49.0,20914.0,,,4460.0,11409.0,64522.0,49742.0,20355.0,8768.0,2194.0,959.0,525.0,372.0,303.0,289.0,334.0,298.0,390.0,313.0,292.0,277.0,433.0,340.0,411.0,126.0,272.0,5186.0,696.0,188.0,751.0,6478.0,6018.0,3743.0,761.0,268.0,230.0,87.0,53.0,33.0,36.0,17.0,13.0,22.0,18.0,28.0,37.0,31.0,17.0,11.0,13.0,18.0,20.0,13.0,,,10.0,115.0,,2.0,,,,,,,,2.0,10.0,1.0,24.0,,3.0,6.0,,21.0,,,,,,,
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-621901,22.0,5.0,1.0,4.0,4.0,12.0,2.0,752.0,64.0,1.0,151439,17456.0,62079.0,1872.0,26632.0,959.0,80125.0,4029.0,58213.0,6600.0,79087.0,65177.0,10.0,150.0,150.0,62162.0,26632.0,59763.0,182.0,1.0,88.0,937.0,671.0,64.0,64.0,2571.0,2911.0,90000,1199.0,1645.0,4046.0,395.0,578.0,1617.0,1960.0,3292.0,5221.0,6186.0,6206.0,5695.0,5319.0,5840.0,3750.0,3112.0,5931.0,4996.0,4697.0,4349.0,5581.0,4113.0,2759.0,3440.0,2195.0,11383.0,1271.0,12.0,23.0,14.0,6.0,5.0,51.0,81.0,241.0,535.0,842.0,654.0,505.0,355.0,385.0,367.0,268.0,661.0,489.0,534.0,512.0,731.0,511.0,339.0,378.0,242.0,642.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,2.0,2.0,5.0,,6.0,25,151875,672.0,2911.0,14.0,63.0,144.0,4.0,5.0,9.0,,13.0,13.0,13.0,2555.0,58661.0,5623.0,12332.0,3095.0,6592.0,19924.0,17711.0,8484.0,4620.0,801.0,479.0,308.0,317.0,307.0,371.0,345.0,330.0,414.0,478.0,596.0,705.0,943.0,1032.0,670.0,609.0,666.0,4467.0,658.0,477.0,375.0,456.0,386.0,113.0,322.0,1213.0,1978.0,1320.0,263.0,63.0,64.0,29.0,29.0,33.0,35.0,24.0,19.0,36.0,39.0,45.0,54.0,42.0,31.0,26.0,84.0,75.0,77.0,61.0,59.0,20.0,29.0,47.0,24.0,60.0,630.0,1.0,53.0,13.0,4.0,12.0,4.0,5.0,7.0,7.0,4.0,6.0,6.0,11.0,12.0,7.0,7.0,21,419.0,339.0,415.0,332.0,57.0,20.0,23.0,47.0,115.0,4.0,5.0,2.0,60.0,9474.0,,,2902.0,6059.0,16370.0,15728.0,6947.0,4346.0,732.0,381.0,270.0,285.0,261.0,313.0,309.0,291.0,362.0,406.0,538.0,621.0,884.0,960.0,622.0,507.0,579.0,4329.0,575.0,92.0,294.0,1001.0,1845.0,1194.0,246.0,57.0,55.0,22.0,20.0,24.0,28.0,21.0,19.0,31.0,32.0,31.0,38.0,34.0,25.0,23.0,65.0,62.0,63.0,58.0,11.0,7.0,18.0,223.0,9.0,12.0,1.0,5.0,,,1.0,1.0,1.0,6.0,4.0,1.0,4.0,1.0,2.0,5.0,,8.0,,,,,,,
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-621901,35.0,4.0,,4.0,12.0,18.0,2.0,314.0,17.0,,76230,2311.0,8065.0,1816.0,5854.0,927.0,8373.0,687.0,9148.0,4398.0,7322.0,13502.0,,28.0,123.0,9998.0,5854.0,7780.0,,1.0,8.0,102.0,678.0,17.0,17.0,2042.0,2746.0,90000,1187.0,1428.0,2491.0,244.0,202.0,910.0,55.0,610.0,49.0,48.0,45.0,106.0,774.0,762.0,476.0,592.0,481.0,676.0,411.0,456.0,414.0,559.0,519.0,779.0,480.0,1408.0,478.0,26.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,,,4.0,8.0,2.0,8.0,6.0,11.0,32.0,31.0,32.0,24.0,40.0,45.0,26.0,59.0,36.0,126.0,5.0,,,,,,,,,,,,1.0,,,25,151875,677.0,2746.0,,1.0,18.0,,1.0,2.0,,28.0,27.0,26.0,2019.0,13119.0,561.0,3172.0,469.0,788.0,2287.0,177.0,1624.0,2330.0,234.0,274.0,206.0,200.0,183.0,212.0,210.0,270.0,271.0,297.0,202.0,199.0,338.0,407.0,329.0,171.0,271.0,3843.0,265.0,164.0,159.0,258.0,215.0,22.0,55.0,134.0,2.0,81.0,64.0,3.0,10.0,15.0,12.0,8.0,9.0,14.0,8.0,7.0,22.0,8.0,15.0,6.0,27.0,1.0,19.0,19.0,14.0,10.0,19.0,19.0,21.0,22.0,16.0,29.0,102.0,3.0,37.0,20.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,,3.0,2.0,1.0,,21,145.0,141.0,234.0,193.0,18.0,15.0,20.0,22.0,82.0,1.0,1.0,,69.0,1556.0,,,379.0,632.0,1692.0,164.0,1376.0,2258.0,214.0,252.0,187.0,179.0,167.0,190.0,193.0,258.0,264.0,265.0,191.0,186.0,328.0,375.0,328.0,140.0,252.0,3794.0,251.0,8.0,35.0,84.0,2.0,48.0,47.0,2.0,8.0,14.0,11.0,6.0,7.0,13.0,7.0,6.0,20.0,8.0,9.0,6.0,19.0,1.0,16.0,13.0,12.0,10.0,3.0,,6.0,157.0,1.0,3.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-621901,16.0,4.0,2.0,1.0,4.0,9.0,2.0,313.0,10.0,1.0,187950,19319.0,129634.0,1231.0,42574.0,585.0,115679.0,551.0,23580.0,10127.0,115045.0,33257.0,2.0,30.0,114.0,130745.0,42574.0,129401.0,,1.0,21.0,215.0,410.0,10.0,10.0,2090.0,2496.0,90000,1001.0,1122.0,7445.0,266.0,325.0,645.0,141.0,597.0,127.0,143.0,107.0,198.0,2386.0,1051.0,1364.0,969.0,1329.0,3856.0,4687.0,7368.0,15119.0,20985.0,18399.0,28565.0,11168.0,14299.0,1130.0,19.0,10.0,10.0,2.0,6.0,23.0,2.0,11.0,10.0,11.0,16.0,24.0,13.0,56.0,16.0,19.0,47.0,73.0,164.0,440.0,1173.0,2707.0,2613.0,4494.0,2073.0,3284.0,2.0,1.0,,2.0,1.0,,,,,,3.0,2.0,,1.0,2.0,25,151875,410.0,2496.0,2.0,4.0,595.0,1.0,2.0,1.0,,10.0,10.0,10.0,2081.0,29572.0,598.0,3346.0,477.0,859.0,1649.0,177.0,1021.0,2289.0,139.0,173.0,206.0,176.0,179.0,155.0,186.0,158.0,174.0,153.0,216.0,204.0,493.0,224.0,297.0,89.0,683.0,17496.0,3882.0,172.0,203.0,500.0,886.0,20.0,51.0,149.0,7.0,45.0,56.0,4.0,5.0,8.0,8.0,9.0,7.0,11.0,6.0,4.0,7.0,12.0,24.0,10.0,5.0,5.0,22.0,21.0,87.0,42.0,20.0,24.0,19.0,58.0,20.0,31.0,26.0,2.0,28.0,24.0,5.0,2.0,8.0,5.0,4.0,3.0,3.0,,,,5.0,4.0,2.0,21,152.0,171.0,468.0,807.0,16.0,17.0,14.0,47.0,85.0,2.0,3.0,8.0,68.0,1447.0,,,369.0,689.0,1329.0,166.0,830.0,2204.0,122.0,160.0,176.0,156.0,155.0,139.0,163.0,152.0,167.0,146.0,200.0,163.0,466.0,208.0,284.0,65.0,662.0,17394.0,3838.0,8.0,26.0,98.0,4.0,28.0,43.0,3.0,5.0,5.0,5.0,7.0,5.0,7.0,5.0,4.0,7.0,7.0,15.0,8.0,5.0,5.0,16.0,13.0,75.0,33.0,1.0,,4.0,417.0,1.0,3.0,,3.0,,,3.0,,1.0,2.0,4.0,,1.0,1.0,,,,4.0,,,,,,,
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-621901,30.0,4.0,7.0,5.0,6.0,10.0,2.0,493.0,30.0,,92479,4711.0,30959.0,1127.0,13411.0,583.0,24188.0,951.0,10911.0,4938.0,23546.0,16036.0,,32.0,105.0,31635.0,13411.0,30379.0,,1.0,94.0,492.0,360.0,30.0,30.0,1597.0,2809.0,90000,1046.0,893.0,3579.0,254.0,223.0,508.0,73.0,322.0,49.0,44.0,39.0,85.0,1040.0,478.0,829.0,499.0,265.0,899.0,859.0,1034.0,1796.0,3064.0,2746.0,3433.0,2016.0,8344.0,901.0,41.0,3.0,4.0,8.0,3.0,5.0,6.0,8.0,,3.0,1.0,8.0,8.0,3.0,6.0,6.0,16.0,39.0,57.0,64.0,157.0,349.0,382.0,432.0,328.0,589.0,7.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,7.0,25,151875,360.0,2809.0,1.0,,52.0,1.0,,5.0,,20.0,20.0,19.0,1578.0,14853.0,481.0,2639.0,265.0,692.0,1314.0,97.0,1126.0,1849.0,96.0,102.0,84.0,100.0,114.0,147.0,165.0,174.0,202.0,142.0,200.0,225.0,435.0,527.0,245.0,269.0,555.0,5311.0,1600.0,388.0,300.0,555.0,699.0,3.0,24.0,135.0,6.0,50.0,102.0,2.0,6.0,2.0,1.0,1.0,3.0,16.0,9.0,15.0,16.0,16.0,10.0,6.0,16.0,12.0,20.0,38.0,31.0,22.0,14.0,19.0,22.0,39.0,14.0,40.0,40.0,1.0,32.0,45.0,,,,,,1.0,,,,,3.0,,3.0,21,374.0,278.0,533.0,655.0,14.0,16.0,22.0,38.0,59.0,1.0,,1.0,116.0,1170.0,,,190.0,522.0,1045.0,85.0,928.0,1722.0,94.0,96.0,82.0,99.0,112.0,139.0,149.0,165.0,187.0,126.0,181.0,204.0,428.0,513.0,225.0,249.0,511.0,5229.0,1571.0,1.0,19.0,71.0,4.0,28.0,70.0,1.0,6.0,1.0,1.0,1.0,3.0,13.0,9.0,11.0,12.0,15.0,8.0,6.0,11.0,9.0,19.0,35.0,29.0,20.0,,2.0,12.0,262.0,,2.0,,2.0,,,1.0,,,,1.0,,,,,,,2.0,,,,,,,
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-621901,37.0,4.0,3.0,5.0,8.0,21.0,2.0,752.0,32.0,,88990,6976.0,28444.0,1203.0,11012.0,585.0,21500.0,2535.0,12924.0,3635.0,20855.0,16663.0,5.0,69.0,167.0,28150.0,11012.0,26823.0,11.0,1.0,87.0,708.0,385.0,32.0,32.0,1809.0,2966.0,90000,982.0,1016.0,2180.0,157.0,148.0,559.0,68.0,477.0,99.0,77.0,102.0,390.0,315.0,523.0,1107.0,574.0,475.0,1133.0,855.0,1067.0,1802.0,2655.0,2131.0,3234.0,2049.0,9620.0,186.0,14.0,9.0,20.0,3.0,3.0,4.0,,8.0,6.0,2.0,1.0,16.0,14.0,21.0,32.0,27.0,61.0,52.0,70.0,73.0,139.0,361.0,283.0,508.0,334.0,513.0,1.0,2.0,,,,,,,,,2.0,1.0,4.0,2.0,8.0,25,151875,385.0,2966.0,1.0,3.0,51.0,,1.0,14.0,1.0,32.0,31.0,30.0,1771.0,15267.0,1160.0,4082.0,359.0,821.0,2280.0,236.0,1169.0,2023.0,172.0,290.0,395.0,549.0,608.0,683.0,824.0,764.0,883.0,714.0,604.0,727.0,919.0,1187.0,311.0,516.0,552.0,611.0,416.0,379.0,497.0,717.0,298.0,12.0,55.0,209.0,11.0,70.0,60.0,1.0,3.0,8.0,6.0,12.0,49.0,67.0,71.0,74.0,77.0,67.0,58.0,45.0,38.0,10.0,36.0,56.0,58.0,50.0,41.0,24.0,40.0,50.0,9.0,20.0,115.0,9.0,51.0,16.0,1.0,1.0,5.0,2.0,7.0,,2.0,2.0,2.0,,3.0,9.0,2.0,21,337.0,469.0,664.0,246.0,34.0,23.0,27.0,38.0,82.0,1.0,6.0,3.0,55.0,2392.0,,,308.0,687.0,1546.0,201.0,885.0,1958.0,169.0,281.0,371.0,538.0,580.0,633.0,750.0,687.0,802.0,630.0,534.0,656.0,851.0,1118.0,294.0,472.0,494.0,530.0,366.0,4.0,35.0,124.0,9.0,41.0,36.0,1.0,2.0,4.0,4.0,6.0,48.0,66.0,63.0,71.0,60.0,58.0,48.0,29.0,35.0,10.0,36.0,46.0,56.0,45.0,2.0,2.0,6.0,41.0,2.0,7.0,2.0,,,,1.0,3.0,3.0,1.0,1.0,,,,4.0,,,4.0,,,,,,,
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-621901,80.0,3.0,28.0,11.0,18.0,21.0,3.0,654.0,79.0,,84890,5513.0,20985.0,1586.0,4994.0,839.0,18321.0,1988.0,7956.0,3007.0,17377.0,10896.0,3.0,33.0,106.0,21913.0,4994.0,19992.0,27.0,1.0,98.0,456.0,548.0,79.0,79.0,2021.0,2485.0,90000,745.0,1115.0,1468.0,257.0,173.0,783.0,98.0,485.0,118.0,145.0,180.0,386.0,833.0,1072.0,1302.0,611.0,2252.0,1991.0,1289.0,1108.0,920.0,771.0,693.0,1418.0,1084.0,5953.0,1216.0,21.0,15.0,1.0,5.0,5.0,10.0,,10.0,6.0,4.0,2.0,11.0,26.0,47.0,78.0,61.0,159.0,151.0,117.0,148.0,110.0,106.0,54.0,163.0,117.0,488.0,1.0,,,,1.0,,,,,,,,,,2.0,25,151875,548.0,2485.0,,8.0,55.0,,2.0,8.0,,30.0,29.0,28.0,1992.0,10150.0,715.0,3753.0,364.0,514.0,2252.0,90.0,1306.0,2122.0,130.0,149.0,173.0,225.0,244.0,317.0,296.0,263.0,241.0,297.0,436.0,610.0,541.0,505.0,297.0,241.0,334.0,323.0,283.0,246.0,265.0,912.0,642.0,3.0,26.0,161.0,1.0,49.0,34.0,7.0,4.0,4.0,11.0,10.0,26.0,27.0,37.0,9.0,25.0,29.0,32.0,21.0,26.0,5.0,14.0,38.0,34.0,32.0,33.0,18.0,37.0,46.0,3.0,21.0,134.0,,72.0,12.0,4.0,1.0,4.0,1.0,2.0,9.0,3.0,7.0,1.0,4.0,10.0,2.0,,21,213.0,247.0,863.0,589.0,30.0,18.0,31.0,46.0,87.0,,3.0,2.0,41.0,2030.0,,,332.0,402.0,1484.0,89.0,925.0,2080.0,110.0,141.0,156.0,210.0,228.0,265.0,261.0,212.0,230.0,262.0,376.0,557.0,516.0,469.0,291.0,224.0,293.0,291.0,231.0,2.0,19.0,88.0,1.0,27.0,26.0,5.0,3.0,3.0,5.0,4.0,23.0,23.0,25.0,8.0,19.0,25.0,18.0,16.0,15.0,2.0,14.0,34.0,28.0,30.0,1.0,1.0,2.0,116.0,11.0,4.0,,5.0,,,,,,,,,,,1.0,,,1.0,,,,,,,
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,33.0,4.0,16.0,5.0,4.0,8.0,2.0,566.0,37.0,,187534,21026.0,149842.0,1926.0,31636.0,926.0,113996.0,5346.0,21419.0,8480.0,112938.0,29401.0,2.0,70.0,132.0,148782.0,31636.0,146444.0,,1.0,116.0,1179.0,724.0,37.0,37.0,2876.0,2717.0,90000,1023.0,1462.0,5862.0,428.0,248.0,1163.0,311.0,1079.0,334.0,377.0,482.0,754.0,908.0,1589.0,1695.0,765.0,1840.0,2644.0,2304.0,2871.0,4811.0,6402.0,5092.0,8743.0,8274.0,52046.0,32985.0,10.0,9.0,6.0,4.0,3.0,12.0,8.0,9.0,6.0,14.0,9.0,25.0,35.0,63.0,49.0,51.0,154.0,169.0,183.0,167.0,406.0,589.0,505.0,855.0,1023.0,3603.0,2.0,,1.0,,,,1.0,,,,1.0,1.0,2.0,3.0,20.0,25,151875,723.0,2717.0,1.0,6.0,228.0,,1.0,72.0,2.0,13.0,13.0,13.0,2848.0,25772.0,1325.0,5578.0,409.0,616.0,2669.0,110.0,1633.0,3069.0,99.0,111.0,129.0,124.0,142.0,176.0,188.0,182.0,315.0,381.0,531.0,938.0,1290.0,1224.0,491.0,617.0,1020.0,1245.0,1215.0,1698.0,1704.0,3706.0,6643.0,20.0,56.0,163.0,,62.0,118.0,2.0,2.0,5.0,5.0,2.0,15.0,12.0,15.0,15.0,8.0,16.0,14.0,34.0,30.0,7.0,58.0,78.0,134.0,80.0,129.0,90.0,105.0,239.0,8.0,34.0,166.0,4.0,60.0,54.0,2.0,,2.0,,4.0,3.0,2.0,1.0,3.0,,3.0,5.0,1.0,21,1551.0,1603.0,3544.0,6298.0,117.0,90.0,84.0,235.0,93.0,3.0,21.0,26.0,126.0,2990.0,,,321.0,417.0,1764.0,95.0,1317.0,2930.0,89.0,109.0,116.0,115.0,122.0,150.0,167.0,161.0,289.0,373.0,511.0,913.0,1239.0,1177.0,475.0,543.0,931.0,1104.0,1135.0,11.0,33.0,77.0,,39.0,74.0,2.0,1.0,3.0,5.0,2.0,15.0,10.0,15.0,15.0,8.0,12.0,13.0,32.0,30.0,7.0,54.0,77.0,133.0,72.0,4.0,3.0,2.0,3031.0,1.0,4.0,7.0,1.0,5.0,,,,,3.0,1.0,,2.0,1.0,,3.0,,2.0,,,,,,,
